activity_id,class_label,canonical_molecule_id,parent_id,source_id,assay_id,readout,assay_family,endpoint_type,endpoint_relation_recorded,endpoint_relation_human_resolved,potency_nM,potency_bound_interpretation,receptor_species,threshold_convention_note,decision_provenance,notes
ACTL00004,threshold_positive,CM00034,PARENT0869,PMID_18772318,,PAM potentiation (literature narrative),GIRK/thallium,EC50,=,=,1200.0,exact EC50 = 1200.0 nM < 10000 nM (within 10 uM),human_M4,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),human_decisions.jsonl:RU003;human_row_decisions.jsonl:ACTL00004,Literature narrative extraction (see compound notes)
ACTL00005,threshold_positive,CM00414,PARENT0232,PMID_18772318,,PAM potentiation (literature narrative),GIRK/thallium,EC50,=,=,1900.0,exact EC50 = 1900.0 nM < 10000 nM (within 10 uM),human_M4,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),human_decisions.jsonl:RU003;human_row_decisions.jsonl:ACTL00005,Literature narrative extraction (see compound notes)
ACT_10958292,threshold_positive,CM00675,PARENT0103,PMID_22738637,ASSY_CHEMBL2060895,PAM_functional_calcium,calcium,EC50,=,=,1819.7,exact EC50 = 1819.7 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=5.74 (generic negative-log potency)
ACT_19475659,threshold_positive,CM00332,PARENT0565,PMID_27476142,ASSY_CHEMBL4479482,PAM_functional_calcium,calcium,EC50,=,=,76.0,exact EC50 = 76.0 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=7.12 (generic negative-log potency)
ACT_19475660,threshold_positive,CM00533,PARENT0543,PMID_27476142,ASSY_CHEMBL4479482,PAM_functional_calcium,calcium,EC50,=,=,37.0,PAM direction confirmed; exact EC50 unresolved (divergent duplicate); both reported conflicting values < 10000 nM -> threshold-positive (robust under either value),Homo sapiens,threshold_positive = supported human-M4 PAM with EC50 < 10000 nM; this row is a divergent-duplicate representation retained for PAM direction (exact value excluded from regression),fc1_divergent_duplicate_reconciliation.csv:MG00290,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=7.43 (generic negative-log potency)
ACT_19475661,threshold_positive,CM00788,PARENT0544,PMID_27476142,ASSY_CHEMBL4479482,PAM_functional_calcium,calcium,EC50,=,=,891.0,exact EC50 = 891.0 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.05 (generic negative-log potency)
ACT_19475662,threshold_positive,CM00233,PARENT0545,PMID_27476142,ASSY_CHEMBL4479482,PAM_functional_calcium,calcium,EC50,=,=,105.0,exact EC50 = 105.0 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.98 (generic negative-log potency)
ACT_19475663,threshold_positive,CM00186,PARENT0546,PMID_27476142,ASSY_CHEMBL4479482,PAM_functional_calcium,calcium,EC50,=,=,331.0,exact EC50 = 331.0 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.48 (generic negative-log potency)
ACT_19475664,threshold_positive,CM00854,PARENT0531,PMID_27476142,ASSY_CHEMBL4479482,PAM_functional_calcium,calcium,EC50,=,=,646.0,exact EC50 = 646.0 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.19 (generic negative-log potency)
ACT_19475665,threshold_positive,CM00300,PARENT0532,PMID_27476142,ASSY_CHEMBL4479482,PAM_functional_calcium,calcium,EC50,=,=,102.0,exact EC50 = 102.0 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.99 (generic negative-log potency)
ACT_19475666,threshold_positive,CM00872,PARENT0533,PMID_27476142,ASSY_CHEMBL4479482,PAM_functional_calcium,calcium,EC50,=,=,105.0,exact EC50 = 105.0 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.98 (generic negative-log potency)
ACT_19475667,threshold_positive,CM00738,PARENT0534,PMID_27476142,ASSY_CHEMBL4479482,PAM_functional_calcium,calcium,EC50,=,=,372.0,exact EC50 = 372.0 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.43 (generic negative-log potency)
ACT_19475668,threshold_positive,CM00483,PARENT0535,PMID_27476142,ASSY_CHEMBL4479482,PAM_functional_calcium,calcium,EC50,=,=,589.0,exact EC50 = 589.0 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.23 (generic negative-log potency)
ACT_19475669,threshold_positive,CM00266,PARENT0536,PMID_27476142,ASSY_CHEMBL4479482,PAM_functional_calcium,calcium,EC50,=,=,562.0,exact EC50 = 562.0 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.25 (generic negative-log potency)
ACT_19475670,threshold_positive,CM00727,PARENT0537,PMID_27476142,ASSY_CHEMBL4479482,PAM_functional_calcium,calcium,EC50,=,=,240.0,exact EC50 = 240.0 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.62 (generic negative-log potency)
ACT_19475671,threshold_positive,CM00239,PARENT0538,PMID_27476142,ASSY_CHEMBL4479482,PAM_functional_calcium,calcium,EC50,=,=,479.0,exact EC50 = 479.0 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.32 (generic negative-log potency)
ACT_19475672,threshold_positive,CM00501,PARENT0539,PMID_27476142,ASSY_CHEMBL4479482,PAM_functional_calcium,calcium,EC50,=,=,355.0,exact EC50 = 355.0 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.45 (generic negative-log potency)
ACT_19475673,threshold_positive,CM00317,PARENT0540,PMID_27476142,ASSY_CHEMBL4479482,PAM_functional_calcium,calcium,EC50,=,=,891.0,exact EC50 = 891.0 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.05 (generic negative-log potency)
ACT_20630001,threshold_positive,CM00767,PARENT0570,PMID_31784320,ASSY_CHEMBL4610613,PAM_functional_calcium,calcium,EC50,=,=,494.0,exact EC50 = 494.0 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.31 (generic negative-log potency)
ACT_20630004,threshold_positive,CM00673,PARENT0573,PMID_31784320,ASSY_CHEMBL4610613,PAM_functional_calcium,calcium,EC50,=,=,849.0,exact EC50 = 849.0 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.07 (generic negative-log potency)
ACT_20630005,threshold_positive,CM00365,PARENT0574,PMID_31784320,ASSY_CHEMBL4610613,PAM_functional_calcium,calcium,EC50,=,=,746.0,exact EC50 = 746.0 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.13 (generic negative-log potency)
ACT_20630006,threshold_positive,CM00504,PARENT0575,PMID_31784320,ASSY_CHEMBL4610613,PAM_functional_calcium,calcium,EC50,=,=,654.0,exact EC50 = 654.0 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.18 (generic negative-log potency)
ACT_20630007,threshold_positive,CM00690,PARENT0576,PMID_31784320,ASSY_CHEMBL4610613,PAM_functional_calcium,calcium,EC50,=,=,468.0,exact EC50 = 468.0 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.33 (generic negative-log potency)
ACT_20630008,threshold_positive,CM00466,PARENT0577,PMID_31784320,ASSY_CHEMBL4610613,PAM_functional_calcium,calcium,EC50,=,=,420.0,exact EC50 = 420.0 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.38 (generic negative-log potency)
ACT_20630009,threshold_positive,CM00621,PARENT0578,PMID_31784320,ASSY_CHEMBL4610613,PAM_functional_calcium,calcium,EC50,=,=,375.0,exact EC50 = 375.0 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.43 (generic negative-log potency)
ACT_20630010,threshold_positive,CM00688,PARENT0579,PMID_31784320,ASSY_CHEMBL4610613,PAM_functional_calcium,calcium,EC50,=,=,370.0,exact EC50 = 370.0 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.43 (generic negative-log potency)
ACT_20630011,threshold_positive,CM00297,PARENT0580,PMID_31784320,ASSY_CHEMBL4610613,PAM_functional_calcium,calcium,EC50,=,=,243.0,exact EC50 = 243.0 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.61 (generic negative-log potency)
ACT_20630012,threshold_positive,CM00095,PARENT0581,PMID_31784320,ASSY_CHEMBL4610613,PAM_functional_calcium,calcium,EC50,=,=,132.0,exact EC50 = 132.0 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.88 (generic negative-log potency)
ACT_20630013,threshold_positive,CM00212,PARENT0582,PMID_31784320,ASSY_CHEMBL4610613,PAM_functional_calcium,calcium,EC50,=,=,308.0,exact EC50 = 308.0 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.51 (generic negative-log potency)
ACT_20630014,threshold_positive,CM00747,PARENT0583,PMID_31784320,ASSY_CHEMBL4610613,PAM_functional_calcium,calcium,EC50,=,=,739.0,exact EC50 = 739.0 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.13 (generic negative-log potency)
ACT_20630015,threshold_positive,CM00098,PARENT0584,PMID_31784320,ASSY_CHEMBL4610613,PAM_functional_calcium,calcium,EC50,=,=,2540.0,exact EC50 = 2540.0 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=5.59 (generic negative-log potency)
ACT_20630017,threshold_positive,CM00394,PARENT0586,PMID_31784320,ASSY_CHEMBL4610613,PAM_functional_calcium,calcium,EC50,=,=,584.0,exact EC50 = 584.0 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.23 (generic negative-log potency)
ACT_20630021,threshold_positive,CM00042,PARENT0590,PMID_31784320,ASSY_CHEMBL4610613,PAM_functional_calcium,calcium,EC50,=,=,675.0,exact EC50 = 675.0 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.17 (generic negative-log potency)
ACT_20630029,threshold_positive,CM00729,PARENT0598,PMID_31784320,ASSY_CHEMBL4610613,PAM_functional_calcium,calcium,EC50,=,=,1832.0,exact EC50 = 1832.0 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=5.74 (generic negative-log potency)
ACT_20630031,threshold_positive,CM00428,PARENT0600,PMID_31784320,ASSY_CHEMBL4610613,PAM_functional_calcium,calcium,EC50,=,=,1384.0,exact EC50 = 1384.0 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=5.86 (generic negative-log potency)
ACT_20630032,threshold_positive,CM00276,PARENT0601,PMID_31784320,ASSY_CHEMBL4610613,PAM_functional_calcium,calcium,EC50,=,=,940.0,exact EC50 = 940.0 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.03 (generic negative-log potency)
ACT_20630033,threshold_positive,CM00642,PARENT0602,PMID_31784320,ASSY_CHEMBL4610613,PAM_functional_calcium,calcium,EC50,=,=,3882.0,exact EC50 = 3882.0 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=5.41 (generic negative-log potency)
ACT_20630034,threshold_positive,CM00100,PARENT0603,PMID_31784320,ASSY_CHEMBL4610613,PAM_functional_calcium,calcium,EC50,=,=,1422.0,exact EC50 = 1422.0 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=5.85 (generic negative-log potency)
ACT_20630035,threshold_positive,CM00556,PARENT0604,PMID_31784320,ASSY_CHEMBL4610613,PAM_functional_calcium,calcium,EC50,=,=,454.0,exact EC50 = 454.0 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.34 (generic negative-log potency)
ACT_20630036,threshold_positive,CM00742,PARENT0605,PMID_31784320,ASSY_CHEMBL4610613,PAM_functional_calcium,calcium,EC50,=,=,1153.0,exact EC50 = 1153.0 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=5.94 (generic negative-log potency)
ACT_20630037,threshold_positive,CM00357,PARENT0606,PMID_31784320,ASSY_CHEMBL4610613,PAM_functional_calcium,calcium,EC50,=,=,430.0,exact EC50 = 430.0 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.37 (generic negative-log potency)
ACT_20630421,threshold_positive,CM00177,PARENT0607,PMID_31787491,ASSY_CHEMBL4610689,PAM_functional_calcium,calcium,EC50,=,=,63.0,exact EC50 = 63.0 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=7.2 (generic negative-log potency)
ACT_20630422,threshold_positive,CM00665,PARENT0608,PMID_31787491,ASSY_CHEMBL4610689,PAM_functional_calcium,calcium,EC50,=,=,592.0,exact EC50 = 592.0 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.23 (generic negative-log potency)
ACT_20630423,threshold_positive,CM00801,PARENT0609,PMID_31787491,ASSY_CHEMBL4610689,PAM_functional_calcium,calcium,EC50,=,=,1719.0,exact EC50 = 1719.0 nM < 10000 nM (within 10 uM),Homo sapiens,positive = supported exact human-M4 PAM EC50 < 10000 nM; exact EC50 == 10000 would be treated as boundary threshold-negative (none present),,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=5.76 (generic negative-log potency)
