activity_id,class_label,canonical_molecule_id,parent_id,source_id,assay_id,readout,assay_family,endpoint_type,endpoint_relation,potency_nM,receptor_species,positive_evidence_type,negative_evidence_type,negative_evidence_tier,negative_evidence_provenance_group,molecule_has_positive,molecule_has_negative,molecule_label_conflict,molecule_strict_label,decision_provenance,notes
ACTL00004,positive,CM00034,PARENT0869,PMID_18772318,,PAM potentiation (literature narrative),GIRK/thallium,EC50,=,1200.0,human_M4,RU003_human_confirmed_GIRK_thallium,,,,yes,no,no,positive,human_decisions.jsonl:RU003;human_row_decisions.jsonl:ACTL00004,Literature narrative extraction (see compound notes)
ACTL00005,positive,CM00414,PARENT0232,PMID_18772318,,PAM potentiation (literature narrative),GIRK/thallium,EC50,=,1900.0,human_M4,RU003_human_confirmed_GIRK_thallium,,,,yes,no,no,positive,human_decisions.jsonl:RU003;human_row_decisions.jsonl:ACTL00005,Literature narrative extraction (see compound notes)
ACT_20630441,positive,CM00028,PARENT0626,PMID_31787491,ASSY_CHEMBL4610689,PAM_functional_calcium,calcium,EC50,=,886.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.05 (generic negative-log potency)
ACT_20630442,positive,CM00027,PARENT0627,PMID_31787491,ASSY_CHEMBL4610689,PAM_functional_calcium,calcium,EC50,=,552.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.26 (generic negative-log potency)
ACT_20630443,positive,CM00805,PARENT0628,PMID_31787491,ASSY_CHEMBL4610689,PAM_functional_calcium,calcium,EC50,=,470.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.33 (generic negative-log potency)
ACT_20630444,positive,CM00822,PARENT0629,PMID_31787491,ASSY_CHEMBL4610689,PAM_functional_calcium,calcium,EC50,=,528.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.28 (generic negative-log potency)
ACT_20630445,positive,CM00476,PARENT0630,PMID_31787491,ASSY_CHEMBL4610689,PAM_functional_calcium,calcium,EC50,=,467.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.33 (generic negative-log potency)
ACT_20630446,positive,CM00137,PARENT0631,PMID_31787491,ASSY_CHEMBL4610689,PAM_functional_calcium,calcium,EC50,=,848.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.07 (generic negative-log potency)
ACT_20630447,positive,CM00014,PARENT0632,PMID_31787491,ASSY_CHEMBL4610689,PAM_functional_calcium,calcium,EC50,=,624.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.21 (generic negative-log potency)
ACT_20630448,positive,CM00583,PARENT0633,PMID_31787491,ASSY_CHEMBL4610689,PAM_functional_calcium,calcium,EC50,=,1484.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=5.83 (generic negative-log potency)
ACT_20630449,positive,CM00844,PARENT0634,PMID_31787491,ASSY_CHEMBL4610689,PAM_functional_calcium,calcium,EC50,=,125.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.9 (generic negative-log potency)
ACT_20630450,positive,CM00114,PARENT0635,PMID_31787491,ASSY_CHEMBL4610689,PAM_functional_calcium,calcium,EC50,=,137.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.86 (generic negative-log potency)
ACT_20630451,positive,CM00500,PARENT0636,PMID_31787491,ASSY_CHEMBL4610689,PAM_functional_calcium,calcium,EC50,=,148.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.83 (generic negative-log potency)
ACT_20630452,positive,CM00195,PARENT0637,PMID_31787491,ASSY_CHEMBL4610689,PAM_functional_calcium,calcium,EC50,=,158.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.8 (generic negative-log potency)
ACT_20630453,positive,CM00368,PARENT0638,PMID_31787491,ASSY_CHEMBL4610689,PAM_functional_calcium,calcium,EC50,=,244.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.61 (generic negative-log potency)
ACT_20630454,positive,CM00003,PARENT0639,PMID_31787491,ASSY_CHEMBL4610689,PAM_functional_calcium,calcium,EC50,=,619.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.21 (generic negative-log potency)
ACT_20630455,positive,CM00826,PARENT0640,PMID_31787491,ASSY_CHEMBL4610689,PAM_functional_calcium,calcium,EC50,=,1454.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=5.84 (generic negative-log potency)
ACT_20630456,positive,CM00145,PARENT0641,PMID_31787491,ASSY_CHEMBL4610689,PAM_functional_calcium,calcium,EC50,=,3547.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=5.45 (generic negative-log potency)
ACT_20630457,positive,CM00572,PARENT0642,PMID_31787491,ASSY_CHEMBL4610689,PAM_functional_calcium,calcium,EC50,=,6214.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=5.21 (generic negative-log potency)
ACT_20630458,positive,CM00212,PARENT0582,PMID_31787491,ASSY_CHEMBL4610689,PAM_functional_calcium,calcium,EC50,=,308.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.51 (generic negative-log potency)
ACT_22392694,positive,CM00386,PARENT0644,PMID_31113706,ASSY_CHEMBL4667426,PAM_functional_calcium,calcium,EC50,=,20.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=7.7 (generic negative-log potency)
ACT_22392695,positive,CM00825,PARENT0645,PMID_31113706,ASSY_CHEMBL4667426,PAM_functional_calcium,calcium,EC50,=,10.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=8 (generic negative-log potency)
ACT_22392696,positive,CM00756,PARENT0646,PMID_31113706,ASSY_CHEMBL4667426,PAM_functional_calcium,calcium,EC50,=,60.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=7.22 (generic negative-log potency)
ACT_22392697,positive,CM00108,PARENT0647,PMID_31113706,ASSY_CHEMBL4667426,PAM_functional_calcium,calcium,EC50,=,20.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=7.7 (generic negative-log potency)
ACT_22392698,positive,CM00124,PARENT0648,PMID_31113706,ASSY_CHEMBL4667426,PAM_functional_calcium,calcium,EC50,=,290.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.54 (generic negative-log potency)
ACT_22392699,positive,CM00582,PARENT0649,PMID_31113706,ASSY_CHEMBL4667426,PAM_functional_calcium,calcium,EC50,=,20.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=7.7 (generic negative-log potency)
ACT_22392700,positive,CM00311,PARENT0650,PMID_31113706,ASSY_CHEMBL4667426,PAM_functional_calcium,calcium,EC50,=,20.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=7.7 (generic negative-log potency)
ACT_22392701,positive,CM00704,PARENT0651,PMID_31113706,ASSY_CHEMBL4667426,PAM_functional_calcium,calcium,EC50,=,30.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=7.52 (generic negative-log potency)
ACT_22392702,positive,CM00836,PARENT0652,PMID_31113706,ASSY_CHEMBL4667426,PAM_functional_calcium,calcium,EC50,=,220.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.66 (generic negative-log potency)
ACT_22392703,positive,CM00366,PARENT0653,PMID_31113706,ASSY_CHEMBL4667426,PAM_functional_calcium,calcium,EC50,=,10.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=8 (generic negative-log potency)
ACT_22392704,positive,CM00208,PARENT0654,PMID_31113706,ASSY_CHEMBL4667426,PAM_functional_calcium,calcium,EC50,=,150.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.82 (generic negative-log potency)
ACT_22392705,positive,CM00774,PARENT0655,PMID_31113706,ASSY_CHEMBL4667426,PAM_functional_calcium,calcium,EC50,=,100.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=7 (generic negative-log potency)
ACT_22392706,positive,CM00045,PARENT0656,PMID_31113706,ASSY_CHEMBL4667426,PAM_functional_calcium,calcium,EC50,=,70.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=7.16 (generic negative-log potency)
ACT_22392707,positive,CM00737,PARENT0657,PMID_31113706,ASSY_CHEMBL4667426,PAM_functional_calcium,calcium,EC50,=,140.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.85 (generic negative-log potency)
ACT_22392708,positive,CM00839,PARENT0658,PMID_31113706,ASSY_CHEMBL4667426,PAM_functional_calcium,calcium,EC50,=,120.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.92 (generic negative-log potency)
ACT_22392709,positive,CM00699,PARENT0659,PMID_31113706,ASSY_CHEMBL4667426,PAM_functional_calcium,calcium,EC50,=,230.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.64 (generic negative-log potency)
ACT_22392710,positive,CM00604,PARENT0660,PMID_31113706,ASSY_CHEMBL4667426,PAM_functional_calcium,calcium,EC50,=,60.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=7.22 (generic negative-log potency)
ACT_22392711,positive,CM00200,PARENT0661,PMID_31113706,ASSY_CHEMBL4667426,PAM_functional_calcium,calcium,EC50,=,90.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=7.05 (generic negative-log potency)
ACT_22392712,positive,CM00786,PARENT0662,PMID_31113706,ASSY_CHEMBL4667426,PAM_functional_calcium,calcium,EC50,=,6720.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=5.17 (generic negative-log potency)
ACT_22392713,positive,CM00228,PARENT0663,PMID_31113706,ASSY_CHEMBL4667426,PAM_functional_calcium,calcium,EC50,=,1170.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=5.93 (generic negative-log potency)
ACT_22392714,positive,CM00867,PARENT0664,PMID_31113706,ASSY_CHEMBL4667426,PAM_functional_calcium,calcium,EC50,=,170.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.77 (generic negative-log potency)
ACT_22392715,positive,CM00512,PARENT0665,PMID_31113706,ASSY_CHEMBL4667426,PAM_functional_calcium,calcium,EC50,=,150.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.82 (generic negative-log potency)
ACT_22392717,positive,CM00712,PARENT0667,PMID_31113706,ASSY_CHEMBL4667426,PAM_functional_calcium,calcium,EC50,=,90.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=7.05 (generic negative-log potency)
ACT_22392718,positive,CM00320,PARENT0668,PMID_31113706,ASSY_CHEMBL4667426,PAM_functional_calcium,calcium,EC50,=,180.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.75 (generic negative-log potency)
ACT_22392719,positive,CM00331,PARENT0669,PMID_31113706,ASSY_CHEMBL4667426,PAM_functional_calcium,calcium,EC50,=,510.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.29 (generic negative-log potency)
ACT_22392720,positive,CM00817,PARENT0670,PMID_31113706,ASSY_CHEMBL4667426,PAM_functional_calcium,calcium,EC50,=,540.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.27 (generic negative-log potency)
ACT_24343572,positive,CM00020,PARENT0676,PMID_34710625,ASSY_CHEMBL5030006,PAM_functional_calcium,calcium,EC50,=,4010.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=5.4 (generic negative-log potency)
ACT_24343573,positive,CM00624,PARENT0677,PMID_34710625,ASSY_CHEMBL5030006,PAM_functional_calcium,calcium,EC50,=,1560.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=5.81 (generic negative-log potency)
ACT_24343574,positive,CM00782,PARENT0678,PMID_34710625,ASSY_CHEMBL5030006,PAM_functional_calcium,calcium,EC50,=,1110.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=5.96 (generic negative-log potency)
ACT_24343576,positive,CM00802,PARENT0680,PMID_34710625,ASSY_CHEMBL5030006,PAM_functional_calcium,calcium,EC50,=,2560.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=5.59 (generic negative-log potency)
ACT_24343577,positive,CM00641,PARENT0681,PMID_34710625,ASSY_CHEMBL5030006,PAM_functional_calcium,calcium,EC50,=,1140.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=5.94 (generic negative-log potency)
ACT_24343579,positive,CM00422,PARENT0683,PMID_34710625,ASSY_CHEMBL5030006,PAM_functional_calcium,calcium,EC50,=,1400.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=5.85 (generic negative-log potency)
ACT_24343580,positive,CM00553,PARENT0684,PMID_34710625,ASSY_CHEMBL5030006,PAM_functional_calcium,calcium,EC50,=,910.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.04 (generic negative-log potency)
ACT_24343581,positive,CM00367,PARENT0685,PMID_34710625,ASSY_CHEMBL5030006,PAM_functional_calcium,calcium,EC50,=,2320.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=5.63 (generic negative-log potency)
ACT_24343582,positive,CM00287,PARENT0686,PMID_34710625,ASSY_CHEMBL5030006,PAM_functional_calcium,calcium,EC50,=,293.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.53 (generic negative-log potency)
ACT_24343583,positive,CM00278,PARENT0687,PMID_34710625,ASSY_CHEMBL5030006,PAM_functional_calcium,calcium,EC50,=,6550.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=5.18 (generic negative-log potency)
ACT_24343584,positive,CM00830,PARENT0688,PMID_34710625,ASSY_CHEMBL5030006,PAM_functional_calcium,calcium,EC50,=,341.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.47 (generic negative-log potency)
ACT_24343585,positive,CM00388,PARENT0689,PMID_34710625,ASSY_CHEMBL5030006,PAM_functional_calcium,calcium,EC50,=,1640.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=5.79 (generic negative-log potency)
ACT_24343586,positive,CM00491,PARENT0690,PMID_34710625,ASSY_CHEMBL5030006,PAM_functional_calcium,calcium,EC50,=,8740.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=5.06 (generic negative-log potency)
ACT_24343587,positive,CM00607,PARENT0691,PMID_34710625,ASSY_CHEMBL5030006,PAM_functional_calcium,calcium,EC50,=,762.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.12 (generic negative-log potency)
ACT_24343588,positive,CM00525,PARENT0692,PMID_34710625,ASSY_CHEMBL5030006,PAM_functional_calcium,calcium,EC50,=,456.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.34 (generic negative-log potency)
ACT_24343589,positive,CM00125,PARENT0693,PMID_34710625,ASSY_CHEMBL5030006,PAM_functional_calcium,calcium,EC50,=,453.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.34 (generic negative-log potency)
ACT_24343590,positive,CM00821,PARENT0694,PMID_34710625,ASSY_CHEMBL5030006,PAM_functional_calcium,calcium,EC50,=,359.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.45 (generic negative-log potency)
ACT_24343591,positive,CM00085,PARENT0695,PMID_34710625,ASSY_CHEMBL5030006,PAM_functional_calcium,calcium,EC50,=,277.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.56 (generic negative-log potency)
ACT_24343592,positive,CM00043,PARENT0696,PMID_34710625,ASSY_CHEMBL5030006,PAM_functional_calcium,calcium,EC50,=,172.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.76 (generic negative-log potency)
ACT_24343593,positive,CM00268,PARENT0697,PMID_34710625,ASSY_CHEMBL5030006,PAM_functional_calcium,calcium,EC50,=,144.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=6.84 (generic negative-log potency)
ACT_24343594,positive,CM00615,PARENT0698,PMID_34710625,ASSY_CHEMBL5030006,PAM_functional_calcium,calcium,EC50,=,6790.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=5.17 (generic negative-log potency)
ACT_24343595,positive,CM00151,PARENT0699,PMID_34710625,ASSY_CHEMBL5030006,PAM_functional_calcium,calcium,EC50,=,3900.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=5.41 (generic negative-log potency)
ACT_24343596,positive,CM00413,PARENT0700,PMID_34710625,ASSY_CHEMBL5030006,PAM_functional_calcium,calcium,EC50,=,2820.0,Homo sapiens,exact_human_M4_PAM_EC50,,,,yes,no,no,positive,,cat=PAM_functional_calcium; standard_type=EC50; source_kind=primary_article; legacy pEC50=5.55 (generic negative-log potency)
