activity_id,parent_id,source_id,series_id,assay_id,receptor_species,assay_type,readout,cell_system,orthosteric_agonist,agonist_conc_or_ecxx,endpoint_type,legacy_potency_type,endpoint_relation,legacy_pharmacological_class,quantitative_validity,v21_modeling_role,v21_exclusion_reason,potency_nM,pPotency,endpoint_value,endpoint_unit,efficacy_pct,fold_shift,modulation_direction,intrinsic_activity,evidence_tier,source_location,activity_comment,notes,raw_text_value,raw_standard_text_value,raw_activity_comment,qualitative_result,qualitative_result_source,qualitative_result_confidence,evidence_supported_role,evidence_supported_role_basis,v21_human_review_status,v21_human_review_unit_id,v21_human_review_decision,v21_human_review_decision_detail,compound_id,chembl_molecule_id,canonical_molecule_id,canonical_inchikey,assay_family,assay_context,final_target_valid,final_species_valid,final_identity_valid,final_direction,final_quantitative_type,final_modeling_role,final_exclusion_reason,potency_regression_eligible,pam_binary_eligible,threshold_10uM_eligible,unit_human_decision,row_human_decision,identity_decision,decision_provenance,fc2_divergent_group_id,fc2_divergent_classification,fc2_divergent_disposition
ACT_19178865,PARENT0505,PMID_31248774,,ASSY_CHEMBL4386805,Homo sapiens,functional,PAM_functional_calcium,CHO,acetylcholine,,%max,%max,=,pure_PAM,exact,auxiliary,,,,77.0,,77.0,,PAM,unknown,EXTENDED,"ChEMBL activity 19178865 (assay CHEMBL4386805, doc CHEMBL4385625)",,cat=PAM_functional_calcium; standard_type=%max; source_kind=primary_article; legacy potency_nM treated as generic endpoint value (not potency),,,,,,,auxiliary,v2_audit_auxiliary,,,,,CMP_CHEMBL_CHEMBL4574990,CHEMBL4574990,CM00033,AYILEFPCZHBWSV-UHFFFAOYSA-N,calcium,PAM_functional_calcium|CHO|acetylcholine|,yes,yes,yes,PAM,not_quantitative,auxiliary,,no,no,no,,,,,,,
ACT_19178866,PARENT0506,PMID_31248774,,ASSY_CHEMBL4386805,Homo sapiens,functional,PAM_functional_calcium,CHO,acetylcholine,,%max,%max,=,pure_PAM,exact,auxiliary,,,,80.0,,80.0,,PAM,unknown,EXTENDED,"ChEMBL activity 19178866 (assay CHEMBL4386805, doc CHEMBL4385625)",,cat=PAM_functional_calcium; standard_type=%max; source_kind=primary_article; legacy potency_nM treated as generic endpoint value (not potency),,,,,,,auxiliary,v2_audit_auxiliary,,,,,CMP_CHEMBL_CHEMBL4571349,CHEMBL4571349,CM00081,CEWFDWGMYMACGB-UHFFFAOYSA-N,calcium,PAM_functional_calcium|CHO|acetylcholine|,yes,yes,yes,PAM,not_quantitative,auxiliary,,no,no,no,,,,,,,
ACT_19178867,PARENT0507,PMID_31248774,,ASSY_CHEMBL4386805,Homo sapiens,functional,PAM_functional_calcium,CHO,acetylcholine,,%max,%max,=,pure_PAM,exact,auxiliary,,,,66.0,,66.0,,PAM,unknown,EXTENDED,"ChEMBL activity 19178867 (assay CHEMBL4386805, doc CHEMBL4385625)",,cat=PAM_functional_calcium; standard_type=%max; source_kind=primary_article; legacy potency_nM treated as generic endpoint value (not potency),,,,,,,auxiliary,v2_audit_auxiliary,,,,,CMP_CHEMBL_CHEMBL4462813,CHEMBL4462813,CM00091,CJRABJQHOMPBQD-UHFFFAOYSA-N,calcium,PAM_functional_calcium|CHO|acetylcholine|,yes,yes,yes,PAM,not_quantitative,auxiliary,,no,no,no,,,,,,,
ACT_19178868,PARENT0508,PMID_31248774,,ASSY_CHEMBL4386805,Homo sapiens,functional,PAM_functional_calcium,CHO,acetylcholine,,%max,%max,=,pure_PAM,exact,auxiliary,,,,63.0,,63.0,,PAM,unknown,EXTENDED,"ChEMBL activity 19178868 (assay CHEMBL4386805, doc CHEMBL4385625)",,cat=PAM_functional_calcium; standard_type=%max; source_kind=primary_article; legacy potency_nM treated as generic endpoint value (not potency),,,,,,,auxiliary,v2_audit_auxiliary,,,,,CMP_CHEMBL_CHEMBL4553231,CHEMBL4553231,CM00384,LGPLGMCWRAWTIM-AWEZNQCLSA-N,calcium,PAM_functional_calcium|CHO|acetylcholine|,yes,yes,yes,PAM,not_quantitative,auxiliary,,no,no,no,,,,,,,
ACT_19178869,PARENT0509,PMID_31248774,,ASSY_CHEMBL4386805,Homo sapiens,functional,PAM_functional_calcium,CHO,acetylcholine,,%max,%max,=,pure_PAM,exact,auxiliary,,,,65.0,,65.0,,PAM,unknown,EXTENDED,"ChEMBL activity 19178869 (assay CHEMBL4386805, doc CHEMBL4385625)",,cat=PAM_functional_calcium; standard_type=%max; source_kind=primary_article; legacy potency_nM treated as generic endpoint value (not potency),,,,,,,auxiliary,v2_audit_auxiliary,,,,,CMP_CHEMBL_CHEMBL4566449,CHEMBL4566449,CM00785,XGRUXWNRUTWINB-UHFFFAOYSA-N,calcium,PAM_functional_calcium|CHO|acetylcholine|,yes,yes,yes,PAM,not_quantitative,auxiliary,,no,no,no,,,,,,,
ACT_19178870,PARENT0510,PMID_31248774,,ASSY_CHEMBL4386805,Homo sapiens,functional,PAM_functional_calcium,CHO,acetylcholine,,%max,%max,=,pure_PAM,exact,auxiliary,,,,76.0,,76.0,,PAM,unknown,EXTENDED,"ChEMBL activity 19178870 (assay CHEMBL4386805, doc CHEMBL4385625)",,cat=PAM_functional_calcium; standard_type=%max; source_kind=primary_article; legacy potency_nM treated as generic endpoint value (not potency),,,,,,,auxiliary,v2_audit_auxiliary,,,,,CMP_CHEMBL_CHEMBL4519541,CHEMBL4519541,CM00579,QXMQOGZXBQTXFS-UHFFFAOYSA-N,calcium,PAM_functional_calcium|CHO|acetylcholine|,yes,yes,yes,PAM,not_quantitative,auxiliary,,no,no,no,,,,,,,
ACT_19178871,PARENT0511,PMID_31248774,,ASSY_CHEMBL4386805,Homo sapiens,functional,PAM_functional_calcium,CHO,acetylcholine,,%max,%max,=,pure_PAM,exact,auxiliary,,,,71.0,,71.0,,PAM,unknown,EXTENDED,"ChEMBL activity 19178871 (assay CHEMBL4386805, doc CHEMBL4385625)",,cat=PAM_functional_calcium; standard_type=%max; source_kind=primary_article; legacy potency_nM treated as generic endpoint value (not potency),,,,,,,auxiliary,v2_audit_auxiliary,,,,,CMP_CHEMBL_CHEMBL4556741,CHEMBL4556741,CM00037,BAYRNIMPWMTFSK-UHFFFAOYSA-N,calcium,PAM_functional_calcium|CHO|acetylcholine|,yes,yes,yes,PAM,not_quantitative,auxiliary,,no,no,no,,,,,,,
ACT_19178872,PARENT0512,PMID_31248774,,ASSY_CHEMBL4386805,Homo sapiens,functional,PAM_functional_calcium,CHO,acetylcholine,,%max,%max,=,pure_PAM,exact,auxiliary,,,,47.0,,47.0,,PAM,unknown,EXTENDED,"ChEMBL activity 19178872 (assay CHEMBL4386805, doc CHEMBL4385625)",,cat=PAM_functional_calcium; standard_type=%max; source_kind=primary_article; legacy potency_nM treated as generic endpoint value (not potency),,,,,,,auxiliary,v2_audit_auxiliary,,,,,CMP_CHEMBL_CHEMBL4443127,CHEMBL4443127,CM00139,DWCBPLUJEUVMFM-HNNXBMFYSA-N,calcium,PAM_functional_calcium|CHO|acetylcholine|,yes,yes,yes,PAM,not_quantitative,auxiliary,,no,no,no,,,,,,,
ACT_19178873,PARENT0513,PMID_31248774,,ASSY_CHEMBL4386805,Homo sapiens,functional,PAM_functional_calcium,CHO,acetylcholine,,%max,%max,=,pure_PAM,exact,auxiliary,,,,85.0,,85.0,,PAM,unknown,EXTENDED,"ChEMBL activity 19178873 (assay CHEMBL4386805, doc CHEMBL4385625)",,cat=PAM_functional_calcium; standard_type=%max; source_kind=primary_article; legacy potency_nM treated as generic endpoint value (not potency),,,,,,,auxiliary,v2_audit_auxiliary,,,,,CMP_CHEMBL_CHEMBL4452874,CHEMBL4452874,CM00163,FKJNAFQXVIHBTI-UHFFFAOYSA-N,calcium,PAM_functional_calcium|CHO|acetylcholine|,yes,yes,yes,PAM,not_quantitative,auxiliary,,no,no,no,,,,,,,
ACT_19178874,PARENT0514,PMID_31248774,,ASSY_CHEMBL4386805,Homo sapiens,functional,PAM_functional_calcium,CHO,acetylcholine,,%max,%max,=,pure_PAM,exact,auxiliary,,,,76.0,,76.0,,PAM,unknown,EXTENDED,"ChEMBL activity 19178874 (assay CHEMBL4386805, doc CHEMBL4385625)",,cat=PAM_functional_calcium; standard_type=%max; source_kind=primary_article; legacy potency_nM treated as generic endpoint value (not potency),,,,,,,auxiliary,v2_audit_auxiliary,,,,,CMP_CHEMBL_CHEMBL4449879,CHEMBL4449879,CM00632,SFXVLENGUQBVFY-UHFFFAOYSA-N,calcium,PAM_functional_calcium|CHO|acetylcholine|,yes,yes,yes,PAM,not_quantitative,auxiliary,,no,no,no,,,,,,,
ACT_19178875,PARENT0515,PMID_31248774,,ASSY_CHEMBL4386805,Homo sapiens,functional,PAM_functional_calcium,CHO,acetylcholine,,%max,%max,=,pure_PAM,exact,auxiliary,,,,80.0,,80.0,,PAM,unknown,EXTENDED,"ChEMBL activity 19178875 (assay CHEMBL4386805, doc CHEMBL4385625)",,cat=PAM_functional_calcium; standard_type=%max; source_kind=primary_article; legacy potency_nM treated as generic endpoint value (not potency),,,,,,,auxiliary,v2_audit_auxiliary,,,,,CMP_CHEMBL_CHEMBL4533756,CHEMBL4533756,CM00387,LHLOJCZIPPOOFM-UHFFFAOYSA-N,calcium,PAM_functional_calcium|CHO|acetylcholine|,yes,yes,yes,PAM,not_quantitative,auxiliary,,no,no,no,,,,,,,
ACT_19178876,PARENT0516,PMID_31248774,,ASSY_CHEMBL4386805,Homo sapiens,functional,PAM_functional_calcium,CHO,acetylcholine,,%max,%max,=,pure_PAM,exact,auxiliary,,,,80.0,,80.0,,PAM,unknown,EXTENDED,"ChEMBL activity 19178876 (assay CHEMBL4386805, doc CHEMBL4385625)",,cat=PAM_functional_calcium; standard_type=%max; source_kind=primary_article; legacy potency_nM treated as generic endpoint value (not potency),,,,,,,auxiliary,v2_audit_auxiliary,,,,,CMP_CHEMBL_CHEMBL4586356,CHEMBL4586356,CM00487,OAUVSJIXYRZCNZ-UHFFFAOYSA-N,calcium,PAM_functional_calcium|CHO|acetylcholine|,yes,yes,yes,PAM,not_quantitative,auxiliary,,no,no,no,,,,,,,
ACT_19178877,PARENT0517,PMID_31248774,,ASSY_CHEMBL4386805,Homo sapiens,functional,PAM_functional_calcium,CHO,acetylcholine,,%max,%max,=,pure_PAM,exact,auxiliary,,,,75.0,,75.0,,PAM,unknown,EXTENDED,"ChEMBL activity 19178877 (assay CHEMBL4386805, doc CHEMBL4385625)",,cat=PAM_functional_calcium; standard_type=%max; source_kind=primary_article; legacy potency_nM treated as generic endpoint value (not potency),,,,,,,auxiliary,v2_audit_auxiliary,,,,,CMP_CHEMBL_CHEMBL4532897,CHEMBL4532897,CM00109,CSTDXDYOBCJEQX-UHFFFAOYSA-N,calcium,PAM_functional_calcium|CHO|acetylcholine|,yes,yes,yes,PAM,not_quantitative,auxiliary,,no,no,no,,,,,,,
ACT_19178878,PARENT0518,PMID_31248774,,ASSY_CHEMBL4386805,Homo sapiens,functional,PAM_functional_calcium,CHO,acetylcholine,,%max,%max,=,pure_PAM,exact,auxiliary,,,,63.0,,63.0,,PAM,unknown,EXTENDED,"ChEMBL activity 19178878 (assay CHEMBL4386805, doc CHEMBL4385625)",,cat=PAM_functional_calcium; standard_type=%max; source_kind=primary_article; legacy potency_nM treated as generic endpoint value (not potency),,,,,,,auxiliary,v2_audit_auxiliary,,,,,CMP_CHEMBL_CHEMBL4587040,CHEMBL4587040,CM00510,OPFRWAYTYJICGP-AWEZNQCLSA-N,calcium,PAM_functional_calcium|CHO|acetylcholine|,yes,yes,yes,PAM,not_quantitative,auxiliary,,no,no,no,,,,,,,
ACT_19178879,PARENT0519,PMID_31248774,,ASSY_CHEMBL4386805,Homo sapiens,functional,PAM_functional_calcium,CHO,acetylcholine,,%max,%max,=,pure_PAM,exact,auxiliary,,,,84.0,,84.0,,PAM,unknown,EXTENDED,"ChEMBL activity 19178879 (assay CHEMBL4386805, doc CHEMBL4385625)",,cat=PAM_functional_calcium; standard_type=%max; source_kind=primary_article; legacy potency_nM treated as generic endpoint value (not potency),,,,,,,auxiliary,v2_audit_auxiliary,,,,,CMP_CHEMBL_CHEMBL4468120,CHEMBL4468120,CM00840,YYPQFWYTHFCMBP-UHFFFAOYSA-N,calcium,PAM_functional_calcium|CHO|acetylcholine|,yes,yes,yes,PAM,not_quantitative,auxiliary,,no,no,no,,,,,,,
ACT_19178880,PARENT0520,PMID_31248774,,ASSY_CHEMBL4386805,Homo sapiens,functional,PAM_functional_calcium,CHO,acetylcholine,,%max,%max,=,pure_PAM,exact,auxiliary,,,,90.0,,90.0,,PAM,unknown,EXTENDED,"ChEMBL activity 19178880 (assay CHEMBL4386805, doc CHEMBL4385625)",,cat=PAM_functional_calcium; standard_type=%max; source_kind=primary_article; legacy potency_nM treated as generic endpoint value (not potency),,,,,,,auxiliary,v2_audit_auxiliary,,,,,CMP_CHEMBL_CHEMBL4446559,CHEMBL4446559,CM00595,RJLCNZFAIKMUED-UHFFFAOYSA-N,calcium,PAM_functional_calcium|CHO|acetylcholine|,yes,yes,yes,PAM,not_quantitative,auxiliary,,no,no,no,,,,,,,
ACT_19178881,PARENT0521,PMID_31248774,,ASSY_CHEMBL4386805,Homo sapiens,functional,PAM_functional_calcium,CHO,acetylcholine,,%max,%max,=,pure_PAM,exact,auxiliary,,,,56.0,,56.0,,PAM,unknown,EXTENDED,"ChEMBL activity 19178881 (assay CHEMBL4386805, doc CHEMBL4385625)",,cat=PAM_functional_calcium; standard_type=%max; source_kind=primary_article; legacy potency_nM treated as generic endpoint value (not potency),,,,,,,auxiliary,v2_audit_auxiliary,,,,,CMP_CHEMBL_CHEMBL4581412,CHEMBL4581412,CM00067,BZRFTUSZTIRPAQ-UHFFFAOYSA-N,calcium,PAM_functional_calcium|CHO|acetylcholine|,yes,yes,yes,PAM,not_quantitative,auxiliary,,no,no,no,,,,,,,
ACT_19178882,PARENT0522,PMID_31248774,,ASSY_CHEMBL4386805,Homo sapiens,functional,PAM_functional_calcium,CHO,acetylcholine,,%max,%max,=,pure_PAM,exact,auxiliary,,,,89.0,,89.0,,PAM,unknown,EXTENDED,"ChEMBL activity 19178882 (assay CHEMBL4386805, doc CHEMBL4385625)",,cat=PAM_functional_calcium; standard_type=%max; source_kind=primary_article; legacy potency_nM treated as generic endpoint value (not potency),,,,,,,auxiliary,v2_audit_auxiliary,,,,,CMP_CHEMBL_CHEMBL4534301,CHEMBL4534301,CM00748,WGXRXURVGSDLOI-UHFFFAOYSA-N,calcium,PAM_functional_calcium|CHO|acetylcholine|,yes,yes,yes,PAM,not_quantitative,auxiliary,,no,no,no,,,,,,,
ACT_19178883,PARENT0523,PMID_31248774,,ASSY_CHEMBL4386805,Homo sapiens,functional,PAM_functional_calcium,CHO,acetylcholine,,%max,%max,=,pure_PAM,exact,auxiliary,,,,90.0,,90.0,,PAM,unknown,EXTENDED,"ChEMBL activity 19178883 (assay CHEMBL4386805, doc CHEMBL4385625)",,cat=PAM_functional_calcium; standard_type=%max; source_kind=primary_article; legacy potency_nM treated as generic endpoint value (not potency),,,,,,,auxiliary,v2_audit_auxiliary,,,,,CMP_CHEMBL_CHEMBL4467568,CHEMBL4467568,CM00573,QURJEMXJGMGFOD-UHFFFAOYSA-N,calcium,PAM_functional_calcium|CHO|acetylcholine|,yes,yes,yes,PAM,not_quantitative,auxiliary,,no,no,no,,,,,,,
ACT_19178884,PARENT0524,PMID_31248774,,ASSY_CHEMBL4386805,Homo sapiens,functional,PAM_functional_calcium,CHO,acetylcholine,,%max,%max,=,pure_PAM,exact,auxiliary,,,,91.0,,91.0,,PAM,unknown,EXTENDED,"ChEMBL activity 19178884 (assay CHEMBL4386805, doc CHEMBL4385625)",,cat=PAM_functional_calcium; standard_type=%max; source_kind=primary_article; legacy potency_nM treated as generic endpoint value (not potency),,,,,,,auxiliary,v2_audit_auxiliary,,,,,CMP_CHEMBL_CHEMBL4559283,CHEMBL4559283,CM00377,KZTNGFUVDXWWBQ-UHFFFAOYSA-N,calcium,PAM_functional_calcium|CHO|acetylcholine|,yes,yes,yes,PAM,not_quantitative,auxiliary,,no,no,no,,,,,,,
ACT_19178885,PARENT0525,PMID_31248774,,ASSY_CHEMBL4386805,Homo sapiens,functional,PAM_functional_calcium,CHO,acetylcholine,,%max,%max,=,pure_PAM,exact,auxiliary,,,,94.0,,94.0,,PAM,unknown,EXTENDED,"ChEMBL activity 19178885 (assay CHEMBL4386805, doc CHEMBL4385625)",,cat=PAM_functional_calcium; standard_type=%max; source_kind=primary_article; legacy potency_nM treated as generic endpoint value (not potency),,,,,,,auxiliary,v2_audit_auxiliary,,,,,CMP_CHEMBL_CHEMBL4475984,CHEMBL4475984,CM00103,CONTYSFGWBZCFO-UHFFFAOYSA-N,calcium,PAM_functional_calcium|CHO|acetylcholine|,yes,yes,yes,PAM,not_quantitative,auxiliary,,no,no,no,,,,,,,
ACT_19178886,PARENT0526,PMID_31248774,,ASSY_CHEMBL4386805,Homo sapiens,functional,PAM_functional_calcium,CHO,acetylcholine,,%max,%max,=,pure_PAM,exact,auxiliary,,,,86.0,,86.0,,PAM,unknown,EXTENDED,"ChEMBL activity 19178886 (assay CHEMBL4386805, doc CHEMBL4385625)",,cat=PAM_functional_calcium; standard_type=%max; source_kind=primary_article; legacy potency_nM treated as generic endpoint value (not potency),,,,,,,auxiliary,v2_audit_auxiliary,,,,,CMP_CHEMBL_CHEMBL4558206,CHEMBL4558206,CM00061,BWUJAXBHZRKFME-UHFFFAOYSA-N,calcium,PAM_functional_calcium|CHO|acetylcholine|,yes,yes,yes,PAM,not_quantitative,auxiliary,,no,no,no,,,,,,,
ACT_19178887,PARENT0527,PMID_31248774,,ASSY_CHEMBL4386805,Homo sapiens,functional,PAM_functional_calcium,CHO,acetylcholine,,%max,%max,=,pure_PAM,exact,auxiliary,,,,87.0,,87.0,,PAM,unknown,EXTENDED,"ChEMBL activity 19178887 (assay CHEMBL4386805, doc CHEMBL4385625)",,cat=PAM_functional_calcium; standard_type=%max; source_kind=primary_article; legacy potency_nM treated as generic endpoint value (not potency),,,,,,,auxiliary,v2_audit_auxiliary,,,,,CMP_CHEMBL_CHEMBL4533701,CHEMBL4533701,CM00449,MWEOEIIPYCNVIG-UHFFFAOYSA-N,calcium,PAM_functional_calcium|CHO|acetylcholine|,yes,yes,yes,PAM,not_quantitative,auxiliary,,no,no,no,,,,,,,
ACT_19178888,PARENT0528,PMID_31248774,,ASSY_CHEMBL4386805,Homo sapiens,functional,PAM_functional_calcium,CHO,acetylcholine,,%max,%max,=,pure_PAM,exact,auxiliary,,,,91.0,,91.0,,PAM,unknown,EXTENDED,"ChEMBL activity 19178888 (assay CHEMBL4386805, doc CHEMBL4385625)",,cat=PAM_functional_calcium; standard_type=%max; source_kind=primary_article; legacy potency_nM treated as generic endpoint value (not potency),,,,,,,auxiliary,v2_audit_auxiliary,,,,,CMP_CHEMBL_CHEMBL4549515,CHEMBL4549515,CM00013,AGTDFHKXZUTBAZ-UHFFFAOYSA-N,calcium,PAM_functional_calcium|CHO|acetylcholine|,yes,yes,yes,PAM,not_quantitative,auxiliary,,no,no,no,,,,,,,
ACT_19178889,PARENT0529,PMID_31248774,,ASSY_CHEMBL4386805,Homo sapiens,functional,PAM_functional_calcium,CHO,acetylcholine,,%max,%max,=,pure_PAM,exact,auxiliary,,,,97.0,,97.0,,PAM,unknown,EXTENDED,"ChEMBL activity 19178889 (assay CHEMBL4386805, doc CHEMBL4385625)",,cat=PAM_functional_calcium; standard_type=%max; source_kind=primary_article; legacy potency_nM treated as generic endpoint value (not potency),,,,,,,auxiliary,v2_audit_auxiliary,,,,,CMP_CHEMBL_CHEMBL4547561,CHEMBL4547561,CM00350,KDWUDCXNLODAIT-UHFFFAOYSA-N,calcium,PAM_functional_calcium|CHO|acetylcholine|,yes,yes,yes,PAM,not_quantitative,auxiliary,,no,no,no,,,,,,,
ACT_19178890,PARENT0530,PMID_31248774,,ASSY_CHEMBL4386805,Homo sapiens,functional,PAM_functional_calcium,CHO,acetylcholine,,%max,%max,=,pure_PAM,exact,auxiliary,,,,86.0,,86.0,,PAM,unknown,EXTENDED,"ChEMBL activity 19178890 (assay CHEMBL4386805, doc CHEMBL4385625)",,cat=PAM_functional_calcium; standard_type=%max; source_kind=primary_article; legacy potency_nM treated as generic endpoint value (not potency),,,,,,,auxiliary,v2_audit_auxiliary,,,,,CMP_CHEMBL_CHEMBL4592120,CHEMBL4592120,CM00752,WKALWVMTEHBNEB-UHFFFAOYSA-N,calcium,PAM_functional_calcium|CHO|acetylcholine|,yes,yes,yes,PAM,not_quantitative,auxiliary,,no,no,no,,,,,,,
ACT_19475612,PARENT0531,PMID_27476142,,ASSY_CHEMBL4479483,Homo sapiens,functional,PAM_functional_calcium,CHO,acetylcholine,EC20,%max,%max,=,pure_PAM,exact,auxiliary,,,,63.0,,63.0,,PAM,unknown,EXTENDED,"ChEMBL activity 19475612 (assay CHEMBL4479483, doc CHEMBL4477243)",,cat=PAM_functional_calcium; standard_type=%max; source_kind=primary_article; legacy potency_nM treated as generic endpoint value (not potency),,,,,,,auxiliary,v2_audit_auxiliary,,,,,CMP_CHEMBL_CHEMBL4514671,CHEMBL4514671,CM00854,ZNODMHKRIVRESL-UHFFFAOYSA-N,calcium,PAM_functional_calcium|CHO|acetylcholine|EC20,yes,yes,yes,PAM,not_quantitative,auxiliary,,no,no,no,,,,,,,
ACT_19475613,PARENT0532,PMID_27476142,,ASSY_CHEMBL4479483,Homo sapiens,functional,PAM_functional_calcium,CHO,acetylcholine,EC20,%max,%max,=,pure_PAM,exact,auxiliary,,,,76.0,,76.0,,PAM,unknown,EXTENDED,"ChEMBL activity 19475613 (assay CHEMBL4479483, doc CHEMBL4477243)",,cat=PAM_functional_calcium; standard_type=%max; source_kind=primary_article; legacy potency_nM treated as generic endpoint value (not potency),,,,,,,auxiliary,v2_audit_auxiliary,,,,,CMP_CHEMBL_CHEMBL4543522,CHEMBL4543522,CM00300,JAWJMZJAKFIUGZ-UHFFFAOYSA-N,calcium,PAM_functional_calcium|CHO|acetylcholine|EC20,yes,yes,yes,PAM,not_quantitative,auxiliary,,no,no,no,,,,,,,
ACT_19475614,PARENT0533,PMID_27476142,,ASSY_CHEMBL4479483,Homo sapiens,functional,PAM_functional_calcium,CHO,acetylcholine,EC20,%max,%max,=,pure_PAM,exact,auxiliary,,,,74.0,,74.0,,PAM,unknown,EXTENDED,"ChEMBL activity 19475614 (assay CHEMBL4479483, doc CHEMBL4477243)",,cat=PAM_functional_calcium; standard_type=%max; source_kind=primary_article; legacy potency_nM treated as generic endpoint value (not potency),,,,,,,auxiliary,v2_audit_auxiliary,,,,,CMP_CHEMBL_CHEMBL4577985,CHEMBL4577985,CM00872,ZYYCQADEKMFTKC-UHFFFAOYSA-N,calcium,PAM_functional_calcium|CHO|acetylcholine|EC20,yes,yes,yes,PAM,not_quantitative,auxiliary,,no,no,no,,,,,,,
ACT_19475615,PARENT0534,PMID_27476142,,ASSY_CHEMBL4479483,Homo sapiens,functional,PAM_functional_calcium,CHO,acetylcholine,EC20,%max,%max,=,pure_PAM,exact,auxiliary,,,,45.0,,45.0,,PAM,unknown,EXTENDED,"ChEMBL activity 19475615 (assay CHEMBL4479483, doc CHEMBL4477243)",,cat=PAM_functional_calcium; standard_type=%max; source_kind=primary_article; legacy potency_nM treated as generic endpoint value (not potency),,,,,,,auxiliary,v2_audit_auxiliary,,,,,CMP_CHEMBL_CHEMBL4516088,CHEMBL4516088,CM00738,VXDNJGCGUCMVCS-UHFFFAOYSA-N,calcium,PAM_functional_calcium|CHO|acetylcholine|EC20,yes,yes,yes,PAM,not_quantitative,auxiliary,,no,no,no,,,,,,,
ACT_19475616,PARENT0535,PMID_27476142,,ASSY_CHEMBL4479483,Homo sapiens,functional,PAM_functional_calcium,CHO,acetylcholine,EC20,%max,%max,=,pure_PAM,exact,auxiliary,,,,71.0,,71.0,,PAM,unknown,EXTENDED,"ChEMBL activity 19475616 (assay CHEMBL4479483, doc CHEMBL4477243)",,cat=PAM_functional_calcium; standard_type=%max; source_kind=primary_article; legacy potency_nM treated as generic endpoint value (not potency),,,,,,,auxiliary,v2_audit_auxiliary,,,,,CMP_CHEMBL_CHEMBL4527640,CHEMBL4527640,CM00483,NWKOPKQTNBRZJB-UHFFFAOYSA-N,calcium,PAM_functional_calcium|CHO|acetylcholine|EC20,yes,yes,yes,PAM,not_quantitative,auxiliary,,no,no,no,,,,,,,
ACT_19475617,PARENT0536,PMID_27476142,,ASSY_CHEMBL4479483,Homo sapiens,functional,PAM_functional_calcium,CHO,acetylcholine,EC20,%max,%max,=,pure_PAM,exact,auxiliary,,,,39.0,,39.0,,PAM,unknown,EXTENDED,"ChEMBL activity 19475617 (assay CHEMBL4479483, doc CHEMBL4477243)",,cat=PAM_functional_calcium; standard_type=%max; source_kind=primary_article; legacy potency_nM treated as generic endpoint value (not potency),,,,,,,auxiliary,v2_audit_auxiliary,,,,,CMP_CHEMBL_CHEMBL4575082,CHEMBL4575082,CM00266,IDVZARGAVKYUDU-UHFFFAOYSA-N,calcium,PAM_functional_calcium|CHO|acetylcholine|EC20,yes,yes,yes,PAM,not_quantitative,auxiliary,,no,no,no,,,,,,,
ACT_19475618,PARENT0537,PMID_27476142,,ASSY_CHEMBL4479483,Homo sapiens,functional,PAM_functional_calcium,CHO,acetylcholine,EC20,%max,%max,=,pure_PAM,exact,auxiliary,,,,45.0,,45.0,,PAM,unknown,EXTENDED,"ChEMBL activity 19475618 (assay CHEMBL4479483, doc CHEMBL4477243)",,cat=PAM_functional_calcium; standard_type=%max; source_kind=primary_article; legacy potency_nM treated as generic endpoint value (not potency),,,,,,,auxiliary,v2_audit_auxiliary,,,,,CMP_CHEMBL_CHEMBL4573723,CHEMBL4573723,CM00727,VTNAPSAGJDJIOU-UHFFFAOYSA-N,calcium,PAM_functional_calcium|CHO|acetylcholine|EC20,yes,yes,yes,PAM,not_quantitative,auxiliary,,no,no,no,,,,,,,
ACT_19475619,PARENT0538,PMID_27476142,,ASSY_CHEMBL4479483,Homo sapiens,functional,PAM_functional_calcium,CHO,acetylcholine,EC20,%max,%max,=,pure_PAM,exact,auxiliary,,,,48.0,,48.0,,PAM,unknown,EXTENDED,"ChEMBL activity 19475619 (assay CHEMBL4479483, doc CHEMBL4477243)",,cat=PAM_functional_calcium; standard_type=%max; source_kind=primary_article; legacy potency_nM treated as generic endpoint value (not potency),,,,,,,auxiliary,v2_audit_auxiliary,,,,,CMP_CHEMBL_CHEMBL4578455,CHEMBL4578455,CM00239,HHOUCPXRHDFDGG-UHFFFAOYSA-N,calcium,PAM_functional_calcium|CHO|acetylcholine|EC20,yes,yes,yes,PAM,not_quantitative,auxiliary,,no,no,no,,,,,,,
ACT_19475620,PARENT0539,PMID_27476142,,ASSY_CHEMBL4479483,Homo sapiens,functional,PAM_functional_calcium,CHO,acetylcholine,EC20,%max,%max,=,pure_PAM,exact,auxiliary,,,,70.0,,70.0,,PAM,unknown,EXTENDED,"ChEMBL activity 19475620 (assay CHEMBL4479483, doc CHEMBL4477243)",,cat=PAM_functional_calcium; standard_type=%max; source_kind=primary_article; legacy potency_nM treated as generic endpoint value (not potency),,,,,,,auxiliary,v2_audit_auxiliary,,,,,CMP_CHEMBL_CHEMBL4525501,CHEMBL4525501,CM00501,OIZBQYWDYBMWGF-UHFFFAOYSA-N,calcium,PAM_functional_calcium|CHO|acetylcholine|EC20,yes,yes,yes,PAM,not_quantitative,auxiliary,,no,no,no,,,,,,,
